tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
2560734	Gelderlandvirus stp4a	Gelderlandvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845861	Podtsbuvirus caenenecus	Podtsbuvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2846195	Sigmavirus shayang	Sigmavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
31559	Cacao swollen shoot virus	Badnavirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
1034140	Microwolfvirus microwolf	Microwolfvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955963	Gruunavirus turuncu	Gruunavirus	Zierdtviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955619	Cheoctovirus bodeinwohner17	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1908805	Amdoparvovirus sp.	Amdoparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
1954378	Dhillonvirus HK578	Dhillonvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844231	Warwickvirus SLUR29	Warwickvirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
47000	Equine rhinitis A virus	Aphthovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1513253	Dyorhopapillomavirus 1	Dyorhopapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3051383	Orthoavulavirus newyorkense	Orthoavulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1922804	Changjiang tombus-like virus 11						Riboviria	Viruses			
1204525	Streptomyces phage SV1	Picardvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
141904	Affertcholeramvirus CTXphi	Affertcholeramvirus	Inoviridae	Tubulavirales	Faserviricetes	Hofneiviricota	Monodnaviria	Viruses			
390436	Corchorus golden mosaic virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2011076	Versovirus VfO3K6	Versovirus	Inoviridae	Tubulavirales	Faserviricetes	Hofneiviricota	Monodnaviria	Viruses			
929833	Rhizobium phage RR1-A				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922957	Hubei narna-like virus 3						Riboviria	Viruses			
516956	Grapevine virus E	Vitivirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2560303	Galaxyvirus galaxy	Galaxyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1914203	Tequatrovirus RB3	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1777016	Panax notoginseng virus A		Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
1985735	Pradovirus f30	Pradovirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3059694	Acanvirus Rheph16	Acanvirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845412	Skunavirus LP0903	Skunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1981932	Ghunavirus WRT	Ghunavirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052529	Orthonairovirus nairobiense	Orthonairovirus	Nairoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1685761	Lake Sarah-associated circular virus-33							Viruses			
1914021	Schizotequatrovirus valkk3	Schizotequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846038	Anchaingvirus anchaing	Anchaingvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2653507	Hicfunavirus HCF1	Hicfunavirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1921555	Seuratvirus seurat	Seuratvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560606	Bixzunavirus lukilu	Bixzunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923356	Sanxia atyid shrimp virus 2						Riboviria	Viruses			
2944850	Swiduovirus swi2	Swiduovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560429	Efquatrovirus SANTOR1	Efquatrovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844578	Gemykibivirus haeme4	Gemykibivirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
570949	Carrot mottle mimic virus satellite RNA						Satellites	Viruses			
3050249	Varicellovirus bubalinealpha1	Varicellovirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
3052385	Orthobunyavirus cacheense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2170000	Deer mastadenovirus B	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
3052155	Cyclovirus jaaabani	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
35343	Citexvirus phiCTX	Citexvirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3047796	Iflavirus dinococcinellae	Iflavirus	Iflaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
123735	Tomato yellow leaf curl Sardinia virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3047363	Caulimovirus minutangelicae	Caulimovirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
138982	Potato latent virus	Carlavirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1985182	Tsarbombavirus BCP78	Tsarbombavirus	Herelleviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846576	Merhavirus tritaeniorhynchus	Merhavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
10708	Casadabanvirus D3112	Casadabanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
202568	Stachytarpheta leaf curl virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1188793	Phaseolus vulgaris alphaendornavirus 2	Alphaendornavirus	Endornaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1982263	Pahexavirus P1001	Pahexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955730	Cytorhabdovirus broussonetiae	Cytorhabdovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1513188	Lepidopteran ambidensovirus 1	Ambidensovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
2170008	Megrivirus E	Megrivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2844977	Huhbevirus solivicinum	Huhbevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1915207	Obolenskvirus AB2	Obolenskvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1701853	Mycobacterium phage Serenity	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
693066	Bovine rhinitis B virus	Aphthovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
906669	Escherichia phage HK639				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2005060	Cronusvirus cronus	Cronusvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844226	Tequatrovirus pe37	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923244	Hubei tetragnatha maxillosa virus 2						Riboviria	Viruses			
2734037	Webervirus KpV522	Webervirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2282644	Lolium perenne-associated virus							Viruses			
2959430	Salmonella phage GRNsp50	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3240487	Potyvirus cannae	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
1805950	Bacillus phage Nemo	Wphvirus	Herelleviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1352230	Thermus phage phi OH2				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734012	Tlsvirus PHB07	Tlsvirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1042122	Clostridium phage phiCP13O				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
333929	Gammapapillomavirus 3	Gammapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
412688	Euphorbia leaf curl Guangxi virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2501942	Sanstrivirus gerridis	Sanstrivirus	Lispiviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
96054	Tomato leaf curl Philippines virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2874890	Klebsiella phage VLCpiS13f				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734120	Namakavirus smbcm6	Namakavirus	Kyanoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
12286	Boolarra virus	Alphanodavirus	Nodaviridae	Nodamuvirales	Magsaviricetes	Kitrinoviricota	Riboviria	Viruses			
2843854	Blinduvirus asiadaptatum	Blinduvirus	Atkinsviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1608257	Tomato latent virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2560552	Shilevirus leptomonadis	Shilevirus	Leishbuviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1922638	Beihai picorna-like virus 91						Riboviria	Viruses			
1923257	Hubei tombus-like virus 11						Riboviria	Viruses			
858511	Tomato golden leaf distortion virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1176147	Sigmapapillomavirus 1	Sigmapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2305257	Melon partitivirus		Partitiviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
1923691	Wuhan arthropod virus 2						Riboviria	Viruses			
1922717	Beihai tombus-like virus 14						Riboviria	Viruses			
356862	Peruvian horse sickness virus	Orbivirus	Sedoreoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
1923614	Wenzhou picorna-like virus 29						Riboviria	Viruses			
2894796	Escherichia phage vB_EcoD_Teewinot	Dhillonvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923696	Wuhan coneheads virus 2						Riboviria	Viruses			
573174	Vibrio phage henriette 12B8				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
40979	Cocksfoot mottle virus	Sobemovirus	Solemoviridae	Sobelivirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2560302	Klausavirus colucci	Klausavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1987156	Kuttervirus maynard	Kuttervirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843660	Alehxovirus agrenecus	Alehxovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2734084	Aokuangvirus SCBWM1	Aokuangvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1685769	Lake Sarah-associated circular virus-40							Viruses			
1913643	Bat coronavirus CDPHE15	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2093224	Pistachio ampelovirus A	Ampelovirus	Closteroviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1922594	Beihai picorna-like virus 5						Riboviria	Viruses			
529380	Chondrostereum purpureum cryptic virus 1	Alphapartitivirus	Partitiviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
2956679	Whopevirus animalis	Whopevirus	Intestiviridae	Crassvirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1965355	Pepper vein yellows virus 5	Polerovirus	Solemoviridae	Sobelivirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2293305	Spinybacked orbweaver circular virus 1						Circularisvirus	Viruses			
1978533	Ledantevirus nkolbisson	Ledantevirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
35269	Woodchuck hepatitis virus	Orthohepadnavirus	Hepadnaviridae	Blubervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2733613	Chatterjeevirus N4	Chatterjeevirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955735	Dabirmavirus hominis	Dabirmavirus	Intestiviridae	Crassvirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060365	Moineauvirus P7574	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2686208	Klebsiella phage vB_KpnM_15-38_KLPPOU148	Jedunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846093	Tequintavirus L6jm	Tequintavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843908	Emaravirus verbanni	Emaravirus	Fimoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3051988	Bandavirus albatrossense	Bandavirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2734070	Playavirus SMHB1	Playavirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845547	Luloavirus edaphocola	Luloavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
3060676	Salvavirus salva	Salvavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3059907	Crifsvirus A24	Crifsvirus	Grimontviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1391455	Phormidium phage MIS-PhV1A							Viruses			
3047698	Iflavirus brebrassicae	Iflavirus	Iflaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2956429	Seejivirus CGphi46	Seejivirus	Graaviviridae	Kirjokansivirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844638	Gemykroznavirus haeme1	Gemykroznavirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2846211	Sholavirus caenicola	Sholavirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
36427	Rotavirus C	Rotavirus	Sedoreoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
2733354	Phikmvvirus LKD16	Phikmvvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845469	Ceduovirus bIBBL12	Ceduovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
10761	Lederbergvirus Sf6	Lederbergvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844047	Cunarovirus pelovicinum	Cunarovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
298974	Tobacco bushy top virus satellite-like RNA						Satellites	Viruses			
2844146	Copernicusvirus Efmus3	Copernicusvirus	Rountreeviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1993863	Fromanvirus twister	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956641	Veracruzvirus veracruz	Veracruzvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843923	Cebevirus halophobicum	Cebevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
3059855	Certevirus C23	Certevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922928	Hubei mosquito virus 4						Riboviria	Viruses			
1986018	Simian mastadenovirus E	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
3047551	Cyclovirus doi	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1159906	Sparrow coronavirus HKU17	Deltacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2956665	Vividuovirus mckinley	Vividuovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922767	Changjiang crawfish virus 3						Riboviria	Viruses			
2844039	Culicidavirus imjinense	Culicidavirus	Chuviridae	Jingchuvirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2169812	Chenonavirus sbash	Chenonavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923549	Wenling toti-like virus 2						Riboviria	Viruses			
2844302	Fluruvirus limivicinum	Fluruvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2801568	Salmonella phage vB_SenS_ER23	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846250	Phietavirus pv3MRA	Phietavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
701257	Cecivirus cv250	Cecivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844222	Peduovirus P24E6b	Peduovirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1913686	Gaprivervirus vr26	Gaprivervirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2732024	Epseptimavirus S113	Epseptimavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2169873	Doucettevirus G4	Doucettevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2282485	Sweet potato leaf curl Hubei virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
294631	Flavobacterium phage 11b				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844036	Pseudotevenvirus lee	Pseudotevenvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560414	Eclunavirus EcL1	Eclunavirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1592090	Sewage-associated circular DNA virus-23							Viruses			
1567016	Clostridium phage phiCTC2B				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1618255	Avon-Heathcote Estuary associated circular virus 4		Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2843855	Blinduvirus terrihabitans	Blinduvirus	Atkinsviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
187978	Peru tomato mosaic virus	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
3240478	Potyvirus batataplumei	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
1945583	Alphatrevirus NC35	Alphatrevirus	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Monodnaviria	Viruses			
3052751	Sigmatorquevirus otari2	Sigmatorquevirus	Anelloviridae					Viruses			
3047828	Betabaculovirus erellonis	Betabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
1853762	Jasmine virus C	Carlavirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2845569	Manohtivirus pedenecus	Manohtivirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1923682	Wenzhou weivirus-like virus 1						Riboviria	Viruses			
2845397	Skunavirus CHPC52	Skunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923731	Wuhan insect virus 27						Riboviria	Viruses			
2845667	Nahsuvirus telluricola	Nahsuvirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
642258	Circovirus-like genome SAR-A							Viruses			
1843770	Duck faeces associated circular DNA virus 3							Viruses			
3052492	Orthohantavirus prospectense	Orthohantavirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3060719	Stonewallvirus A25	Stonewallvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
683172	Astrovirus MLB2		Astroviridae	Stellavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
1982271	Pahexavirus PAD20	Pahexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1236047	Culex originated Tymoviridae-like virus	Maculavirus	Tymoviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2560672	Pakpunavirus PA10	Pakpunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3047690	Nepovirus vaccinii	Nepovirus	Secoviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3047789	Caulimovirus tessellodahliae	Caulimovirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2849972	Klebsiella phage BUCT_47333	Jedunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845874	Porprismacovirus alecas1	Porprismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2560353	Alphachrysovirus brassicae	Alphachrysovirus	Chrysoviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
3059909	Cripavirus porteri	Cripavirus	Dicistroviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2845074	Webervirus wv13	Webervirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1198219	Sweet potato leaf curl China virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1572745	Mannheimia phage vB_MhS_587AP2				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956127	Lophivirus Cf2	Lophivirus	Inoviridae	Tubulavirales	Faserviricetes	Hofneiviricota	Monodnaviria	Viruses			
1778573	Ctenophore-associated circular genome 4						Satellites	Viruses			
